time,band,spatial_ref,precipitation,SPI_3,SPI_6
2001-07-01,1,0,163.91138,0.7549206828721189,0.8579008382029835
2001-08-01,1,0,167.46524,0.8687243029821995,1.2013105365735404
2001-09-01,1,0,99.623566,0.7788547137205059,0.833117571174053
2001-10-01,1,0,85.66547,0.33335227993199507,0.5864758381560226
2001-11-01,1,0,20.674023,-1.0437147179719892,0.24399580328678783
2001-12-01,1,0,10.61096,-1.5416145596730502,-0.1375561283888053
2002-01-01,1,0,20.600729,-1.5342749512269154,-1.1646196775156838
2002-02-01,1,0,9.592634,-1.1412930489194681,-1.6906469466935865
2002-03-01,1,0,59.794933,-0.2166267741548005,-1.3400800076629178
2002-04-01,1,0,77.50421,0.21744534683746772,-0.9270285036086179
2002-05-01,1,0,62.760895,0.40650222220370036,-0.46980293361461195
2002-06-01,1,0,83.44098,0.25743932285168886,-0.17907886123465314
2002-07-01,1,0,129.11285,0.2882458206134144,0.21506719766041718
2002-08-01,1,0,129.98393,0.5223524171985529,0.6113622555598381
2002-09-01,1,0,100.58079,0.46829605907807265,0.4170121165082725
2002-10-01,1,0,75.98559,-0.010981837041984011,0.12358185647747544
2002-11-01,1,0,20.222626,-1.1573643128013806,-0.16255895084643482
2002-12-01,1,0,36.29439,-1.320972140373026,-0.5335087057825132
2003-01-01,1,0,13.547215,-1.2099836532295525,-1.4710996607470128
2003-02-01,1,0,19.390905,-0.6799951327351708,-1.5082980533318229
2003-03-01,1,0,39.095764,-0.42777900658203266,-1.3622722381830135
2003-04-01,1,0,106.188225,0.3576584404274837,-0.6312459301204595
2003-05-01,1,0,73.90866,0.5749670448167207,-0.1344172248041171
2003-06-01,1,0,109.02259,0.8579617372203726,0.17709270584740214
2003-07-01,1,0,140.99442,0.6046677112997261,0.7678474150955272
2003-08-01,1,0,171.08478,0.8714873541396826,1.1358253340377469
2003-09-01,1,0,113.15665,0.7550597599929558,0.9292989005884732
2003-10-01,1,0,37.75729,0.10777854541293495,0.37831322985818383
2003-11-01,1,0,37.833332,-1.2600508812406686,0.1697591737716972
2004-02-01,1,0,11.480205,-2.0332576350480487,-0.38729027673410726
2004-05-01,1,0,55.101982,-0.7362426675635182,-0.9363609111725607
2004-07-01,1,0,140.70311,0.5358209651214191,-0.46960134666939063
2004-08-01,1,0,142.26889,1.4101951420326835,0.1940698092342899
2004-09-01,1,0,106.10339,1.6135534554353206,0.9014796305255759
2004-10-01,1,0,67.298775,1.3041047021566983,1.1271860780866472
2004-11-01,1,0,59.318085,0.3465347298496553,1.4594810007273669
2004-12-01,1,0,13.362594,-0.8617876033737875,1.080739279204659
2005-01-01,1,0,14.7276,-1.284541757910934,-0.25922784867269283
2005-02-01,1,0,9.919305,-2.250103772316084,-1.2423289876894006
2005-03-01,1,0,62.066994,-2.5200534431082757,-1.830837415369085
2005-04-01,1,0,88.29968,-1.6501129735258795,-1.992789551431802
2005-05-01,1,0,136.61664,0.24790491617754318,-1.943367847125625
2005-06-01,1,0,90.147064,0.9226460471755252,-1.1952469297000212
2005-07-01,1,0,151.1382,1.4170500514281725,0.4263551145290986
2005-08-01,1,0,140.1034,1.6002872165365007,1.3619190099316738
2005-09-01,1,0,108.18044,1.6585146712169536,1.8246603099129994
2005-10-01,1,0,51.489014,1.1949357198098691,1.7647685946110658
2005-11-01,1,0,27.839642,-0.12662829444330484,1.4493934741667776
2005-12-01,1,0,4.0889635,-1.5967784539873215,0.721924362857126
2006-01-01,1,0,7.713287,-2.057500703010258,-0.7253179672008637
2006-02-01,1,0,20.022987,-2.4056754641559057,-1.633135135440312
2006-03-01,1,0,57.52382,-2.5479548637616034,-2.3410179282976213
2006-04-01,1,0,109.67872,-1.279823261098255,-2.174110455409413
2006-05-01,1,0,105.30814,0.1303061403882694,-2.150440216496864
2006-06-01,1,0,93.17131,0.8829562635803464,-1.2855392518712119
2006-07-01,1,0,149.19801,1.282877147604784,0.40756059236279674
2006-08-01,1,0,180.80144,1.7714577189054574,1.474535427996369
2006-09-01,1,0,112.862785,1.8398717395976643,1.9589126416937515
2006-10-01,1,0,128.89366,1.9608136826112736,2.1029744687393905
2006-12-01,1,0,41.431816,0.8074364544297407,2.131439247168683
2007-01-01,1,0,14.668769,-0.41725640874839803,1.784452329722585
2007-02-01,1,0,25.046194,-1.3638384466934999,0.3852995052936083
2007-03-01,1,0,44.021114,-1.4770597868881143,-0.6329306465531913
2007-04-01,1,0,99.43472,-1.3164783365053943,-0.9795165655544505
2007-05-01,1,0,106.04558,-0.54731958541362,-1.363205463132165
2007-06-01,1,0,125.387276,0.5820653839037759,-1.1384226940744337
2007-07-01,1,0,161.7846,1.337434316625005,0.3299604951299268
2007-08-01,1,0,162.8432,1.7122943637178776,1.2694814595895627
2007-09-01,1,0,144.03331,1.9464952155988917,1.8787685456962766
2007-10-01,1,0,54.60008,1.4898945827796257,1.9721835509798253
2007-11-01,1,0,36.743725,0.710093727305191,1.7940334816778853
2007-12-01,1,0,4.4840465,-1.4061690807462726,1.4258592211793262
2008-01-01,1,0,13.263912,-2.1290954137737863,0.16024283668584022
2008-02-01,1,0,8.097893,-2.420939418503112,-1.3885755531324513
2008-03-01,1,0,19.274187,-2.190017274493147,-2.4342834661071935
2008-04-01,1,0,87.67294,-2.034669692853618,-2.332587986702238
2008-05-01,1,0,110.92433,-0.901295487049934,-2.0265423669068476
2008-06-01,1,0,93.15795,0.28581283429979576,-1.8714487130466895
2008-07-01,1,0,160.36192,1.1914136023967101,-0.411298592737122
2008-08-01,1,0,156.67387,1.5532121025514756,0.9136930610950496
2008-09-01,1,0,110.098434,1.7871493644488683,1.568039537392515
2008-10-01,1,0,104.36181,1.533809300563324,1.902679742385309
